Date;SBERBANK OF RUSSIA;VTB BANK;BK OTKRITIE;AVTOVAZ;KAMAZ;SOLLERS;MMC NORILSK NICKEL;POLYUS;SEVERSTAL;OC ROSNEFT;GAZPROM;OIL COMPANY LUKOIL;MAGNIT;LENTA 144A GDR (MIC);M VIDEO;MOBILE TELESYSTEMS;MEGAFON;ROSTELECOM;URALKALI;PHOSAGRO;ACRON;INTER RAO UES;RUSHYDRO;FED.GRID CO.OF UNG.SY.
01.04.2013;98.03;0.0495;845;11.5356;38.04;759;5201;1046.6;274.0999;236.5;132.85;1975;5910.098;NA;248.99;57.75;968.3999;121.2;230.2;1271;1325;1.758;0.5975;0.1597
02.04.2013;99.12;0.0492;845;11.5198;38.01;753;5263;1037.3;269.0999;236.5;130.81;1990.5;5992.199;NA;250;56.47;961;120.59;232.15;1305;1302.8;1.715;0.5917;0.165
03.04.2013;99.46;0.0484;845;11.1996;38.18;750.2;5251;1027.3;257.7998;235.13;130.38;1973.9;5980;NA;255;56.9;957.3999;120.43;233.83;1325.2;1307.1;1.655;0.5712;0.1578
04.04.2013;99.93;0.0473;845;11.0119;38;755;5269;1020.9;262.7998;236.96;131.29;1967.6;6000;NA;255;56.81;943;119.49;234.19;1357;1313.3;1.592;0.5608;0.157
05.04.2013;99.26;0.0468;845;10.8392;38.19;759.2998;5223;1014.4;262.3999;230.87;130.5;1935.6;6070;NA;248.49;56.03;870;118.4;235.44;1391;1315;1.536;0.552;0.1502
08.04.2013;100.47;0.0479;845;10.5946;38.7;765.2998;5165;1016.8;256.3999;225.97;129.01;1920.1;6333;NA;246.06;56.15;868.7;115.65;232.68;1380;1291.7;1.495;0.5355;0.14
09.04.2013;102.5;0.049;800;10.351;38.02;743.2;5306;1013.7;262.2;224.87;130.42;1961.1;6401;NA;248.51;56.33;906.5999;116.97;234;1310;1314;1.502;0.5338;0.1347
10.04.2013;103.37;0.0483;790;10.1288;37.99;737;5330;1005.2;271.2;225.95;129.53;1948.8;6435;NA;242.07;56.79;915.3999;116.2;233.5;1303;1340;1.46;0.5372;0.1326
11.04.2013;102.4;0.0478;785;9.7097;37.4;734.7998;5192;1008;260.5;222;126.08;1927.3;6403;NA;242.8;56.82;905;115.11;231;1302.2;1317.9;1.411;0.512;0.1251
12.04.2013;98.36;0.0473;785;9.8319;37.99;707.8999;5159;991;257.3999;223.41;126.7;1929.4;6390;NA;246.09;56.53;925.5;115.84;227.04;1300;1269.4;1.303;0.5002;0.1167
15.04.2013;95.62;0.0457;770;9.3353;35.69;661;4980;940.7;243.2;221.8;125.95;1898.8;6407.598;NA;237.97;54.77;900.0999;113.2;225.02;1272.5;1206.3;1.335;0.4842;0.1117
16.04.2013;95.82;0.0456;784.8999;9.5304;34.78;645;4907;957.8999;245;219.84;124.15;1901;6390.699;NA;234.87;55.05;880.5999;107.65;229;1239.7;1174.4;1.267;0.4975;0.1153
17.04.2013;94.46;0.0438;784.8999;9.4231;34.22;620;4831;923.2998;237.8;214.84;121.8;1902;6400;NA;238.7;54.61;888.2;105.58;235;1208.9;1125.6;1.186;0.4726;0.1081
18.04.2013;95.44;0.0434;784.8999;9.7517;34.03;626;4909;924.0999;238;213.5;120.45;1892.8;6370;NA;243.47;54.15;900;104.56;234.1;1225;1158.9;1.14;0.4645;0.1051
19.04.2013;96.4;0.0436;784.8999;10.0821;32.99;631;4998;914.5;243.6;214.99;120.11;1882;6330;NA;242.5;54.43;883;106.2;233.2;1233.2;1159.9;1.121;0.4537;0.1005
22.04.2013;95.05;0.0445;805;10.0821;33.87;651.0999;4997;917;241.6;217.29;119.9;1868.7;6382;NA;244.49;54.93;907.2;119;229.72;1252.6;1180;1.137;0.4699;0.1
23.04.2013;96.52;0.0454;810;10.0168;33.6;657.3999;4938;906;245;215.3;120.17;1898.1;6273.297;NA;240.95;55.82;894;111;232.5;1239.9;1184.9;1.159;0.49;0.1019
24.04.2013;97.96;0.0457;830;10.0056;34.3;669.5999;5095;919;260.3999;219.7;124.7;1964.1;6368;NA;244.49;56.96;905;111.12;233.86;1288;1208.8;1.232;0.5387;0.112
25.04.2013;96.47;0.0457;823.8999;9.8945;34.17;667.2998;5055;963.0999;262.8999;216.84;122.96;1959;6349.898;NA;251.8;58.5;895;111.72;233.39;1305;1217;1.259;0.516;0.1145
26.04.2013;95.8;0.0453;808.7;9.8021;33.96;641.2;5237;975;259;214.8;122.82;1950;6330;NA;248.98;58.45;920;118.77;227.3;1305;1208;1.244;0.5139;0.1102
29.04.2013;94.66;0.047;820;9.8908;33.47;642;5222;973.5999;257.7998;213.95;122.5;1932;6305;NA;244.4;59.91;935;116.6;226;1304.8;1222.9;1.257;0.5288;0.1097
30.04.2013;99.11;0.0493;843.7;9.8945;34.01;648.7;5160;967;262;214.38;124.15;1972.5;6640;NA;246.97;60.95;949.2998;116.66;225.78;1283.9;1229;1.288;0.5568;0.121
01.05.2013;99.11;0.0493;843.7;9.8945;34.01;648.7;5160;967;262;214.38;124.15;1972.5;6640;NA;246.97;60.3;949.2998;116.66;225.78;1283.9;1229;1.288;0.5568;0.121
02.05.2013;100.86;0.0483;747;9.9916;34.46;649.7998;4740;951;267.5;215;122.96;1973.6;6650;NA;244.08;60.99;963.3999;113.6;225.1;1310.2;1214;1.415;0.577;0.1323
03.05.2013;103;0.0489;820.0999;10.0224;34.51;653.5;4815;972.5;277.5;219.89;128.7;2006;6835;NA;244.4;61.6;961;116.85;226.99;1319;1240;1.448;0.5767;0.1342
06.05.2013;102.49;0.0495;820.0999;10.3865;34.44;658.2998;4832;971.0999;282.5999;220.5;129.38;2013.4;6860.199;NA;247.89;61.57;954.7998;115.5;228.98;1315;1243.8;1.443;0.582;0.131
07.05.2013;105.23;0.0505;790.0999;10.3286;34.54;681;4902;960.0999;279.8999;218.73;130.55;2036.8;7015.898;NA;254.94;55.57;988.7998;117.5;232.1;1320.1;1258.7;1.434;0.5719;0.1291
08.05.2013;105.76;0.0509;801.2;10.2194;34.79;685.8999;4934;960;282.8999;221.64;131.81;2037;6815;NA;250.5;54.98;970.0999;117.5;232.24;1325.1;1258.8;1.348;0.5549;0.124
09.05.2013;105.76;0.0509;801.2;10.2194;34.79;685.8999;4934;960;282.8999;221.64;131.81;2037;6815;NA;250.5;55.4;970.0999;117.5;232.24;1325.1;1258.8;1.348;0.5549;0.124
10.05.2013;103.57;0.0496;801.2;10.4369;34.35;686.8999;4929;964;282.7998;222.82;132.89;2039.7;7020;NA;245.5;55.57;989.2998;116.11;228.81;1319.9;1268.8;1.295;0.5407;0.1205
13.05.2013;103.22;0.0478;811.2;10.0775;34;670.0999;4816;942.0999;275.0999;223.07;129.8;2049.4;7037.098;NA;255.97;56.3;993.5;114.6;228.71;1351.8;1260.1;1.299;0.532;0.1201
14.05.2013;103.95;0.046;811.2;10.2352;33.66;700.2998;4820;944.0999;266.5999;223.71;125.54;2024;7180.199;NA;255.42;56.63;1040;114.43;226.95;1358;1249;1.376;0.5432;0.1285
15.05.2013;103.12;0.0454;811.2;9.9888;33.39;735;4710;929.2;260;221.44;122.3;2020.2;7190;NA;258.97;56.91;1035;116.34;228.42;1341.1;1239.8;1.37;0.5468;0.1264
16.05.2013;102.37;0.0441;811.2;9.8459;32.57;740.2;4588;954;255.9;218.3;122.81;1998.3;7060;NA;263.6799;57.62;997.2998;112.72;225.6;1270.1;1248;1.287;0.5148;0.1185
17.05.2013;105.19;0.045;830.5;10.0364;32.8;746.5999;4662;959.8999;268.7;219.52;125.49;2025.3;7089.898;NA;265.47;58.64;1016.2;113.97;226.81;1286.9;1268.8;1.35;0.5326;0.1262
20.05.2013;106.65;0.0465;830.5;9.9701;32.55;742.2998;4613;953.2998;266.3999;219.3;126.4;2025.1;7294.598;NA;267.2698;58.9;1039.2;113.9;226.19;1223.7;1288.8;1.406;0.541;0.1258
21.05.2013;108.86;0.0482;843.7;9.9794;32.39;743.7;4720;952.2;274.7;220.5;126.95;2041.9;7196.598;NA;270;59.17;1064.5;112.99;226.52;1247;1300.6;1.399;0.5474;0.1273
22.05.2013;110.74;0.0498;846.8999;10.0821;32.6;740.2;4816;955.2;280;224.3;127.39;2080;7455.898;NA;272;59.28;1053.1;113.8;226.9;1275.4;1312.5;1.47;0.5539;0.1339
23.05.2013;105.55;0.0478;837.5999;9.7797;32.25;686.8999;4643;974.8999;265.7;214.38;121.6;2031.5;7164.797;NA;264.6299;58.94;1027;108.71;227.01;1251.6;1307.6;1.392;0.5285;0.1294
24.05.2013;103.08;0.0469;845.5999;9.8114;31.62;697;4604;952.5999;260;212.59;120;2009;7029.398;NA;263.49;59.03;1026.8;106.5;227.6;1251.6;1299.9;1.365;0.5259;0.13
27.05.2013;102.87;0.0466;845;9.8329;31.01;683;4617;949.5;258.2998;211.37;119.68;1993;7135;NA;267.5;59.03;1023.6;106.71;227.5;1250.1;1280.2;1.37;0.5229;0.1301
28.05.2013;104.1;0.0472;860;9.9048;31.28;730;4739;948.5;267.7998;213.72;120.87;2012.3;7473.297;NA;262;61.09;1051;106.9;228;1267.1;1305;1.422;0.5334;0.1329
29.05.2013;99.96;0.046;864.7998;9.5762;30.66;707;4640;937.7998;259.5;212.4;118.63;1940.2;7293.199;NA;259.98;60.33;1053;103.52;227.22;1230;1291.9;1.368;0.5129;0.1276
30.05.2013;100.07;0.0455;864.7998;9.5033;30.55;707.5;4698;937;257.7;215.38;119.81;1919.4;7362.398;NA;255;60.63;1012.5;102.67;228.18;1232;1294.9;1.344;0.5032;0.1247
31.05.2013;99.05;0.046;864.7998;9.3362;30.21;720;4645;942.7998;263.7;211.5;123.4;1878;7169;NA;245.12;60.36;991.5999;101;230.62;1240.2;1308.8;1.324;0.4698;0.1212
03.06.2013;98.7;0.0466;864.7998;9.3222;29.1;715;4627;927.8999;252.5;210.2;120.75;1883.3;6923.898;NA;244.62;60.84;992.5;98.02;229.34;1245.1;1309;1.261;0.4626;0.1163
04.06.2013;98.79;0.048;878.5999;9.3278;29.71;719.8999;4678;920.2998;256.3999;210.61;119.49;1878.4;7082.898;NA;248.55;60.14;1010.1;100.01;231;1240;1320.6;1.235;0.468;0.1116
05.06.2013;97.5;0.0472;878.5999;9.0552;29;715.3999;4564;907;246.6;208.9;118.22;1880.1;6931.098;NA;249;59.51;1003.4;100.1;231.27;1255.3;1308.8;1.179;0.471;0.1032
06.06.2013;96.8;0.0466;872.3999;8.8265;28.53;700;4565;914.7;234.1;208.55;116.98;1868;6857;NA;247.03;59.06;1003.1;97.79;232.5;1257.8;1302.3;1.144;0.4617;0.1012
07.06.2013;99.2;0.0477;871;8.8779;29.98;715;4677;914.7998;237.3;215.22;117.25;1918;6938.098;NA;247;59.66;1019;98.5;230.6;1279.2;1335;1.181;0.483;0.104
10.06.2013;97.8;0.0477;885.7;8.8209;29.27;705;4642;911;224.8;216.77;116.5;1890;6998.797;NA;251;59.56;1003.6;99.15;227.41;1269;1334.9;1.171;0.4764;0.1027
11.06.2013;94.66;0.0474;887.0999;8.6249;28.87;708;4465;886.5;216.7;208.5;111.91;1860;6930;NA;245.29;58.33;951.2998;95.4;225.55;1258;1307.9;1.137;0.4669;0.101
12.06.2013;94.66;0.0474;887.0999;8.6249;28.87;708;4465;886.5;216.7;208.5;111.91;1860;6930;NA;245.29;57.04;951.2998;95.4;225.55;1258;1307.9;1.137;0.4669;0.101
13.06.2013;91.77;0.0465;877.5;8.4755;27.74;665;4385;847.0999;216.1;208.8;109.91;1842.5;6831.199;NA;244.07;58.1;966;93.5;222.71;1216;1285;1.175;0.469;0.1039
14.06.2013;93.7;0.0478;865;8.5371;27.58;677.7998;4590;858.7;220.6;210.87;109.8;1859;7105;NA;243.98;57.78;986.0999;92.27;223.75;1228;1285.9;1.19;0.484;0.1036
17.06.2013;95.64;0.048;867.0999;8.6333;27.63;678.3999;4670;858.8999;227.1;215.65;111.42;1883.7;7300;NA;250;58.02;1032;96.5;223;1234;1290.3;1.219;0.4982;0.1056
18.06.2013;96.37;0.049;869.8999;8.5698;27.55;695.5;4740;864;224.4;218.2;112.98;1891.5;7313;NA;249.47;58.86;1040.1;97.15;219.5;1254.5;1289.7;1.2;0.497;0.1057
19.06.2013;94.57;0.049;885;8.5782;27.5;696;4725;857.7998;226.2;219.37;111.21;1878.5;7132;NA;250.17;58.41;1041.7;96.84;219.45;1259.9;1286;1.194;0.4886;0.1044
20.06.2013;91.3;0.047;895;8.4111;27.28;677.2998;4636;837;218.3;220.53;108.24;1865.1;6920;NA;245.55;56.86;1000.4;92.94;219;1245.3;1257.3;1.175;0.4794;0.1023
21.06.2013;91.5;0.0479;897.5999;8.5147;28.36;681.3999;4499;836.3999;214.5;222.75;109.6;1798.3;7170.297;NA;243;56.99;997;91.98;222.97;1255;1235.1;1.234;0.494;0.102
24.06.2013;88.88;0.0471;910.5999;8.4839;31.41;679.5999;4500;828.8999;209.1;227;107.23;1787.9;7220;NA;238.95;56.12;990.5999;88.95;222.33;1225;1239;1.264;0.4921;0.102
25.06.2013;89.57;0.0479;920.5999;8.6874;33;690;4595;826.7;210.5;231.26;108.56;1815.4;6961;NA;237;56.4;986.8999;88.8;222;1170;1245;1.264;0.4953;0.1051
26.06.2013;92.51;0.0492;940;9.044;34.43;700;4685;826.8999;210;228.5;110.05;1866.7;7100;NA;235.44;56.16;990;88.25;222.76;1169.3;1245;1.269;0.497;0.1044
27.06.2013;93.24;0.0474;940;9.1402;37.8;694.0999;4694;824.3999;205.2;222.87;107.6;1857.9;7227.398;NA;237.87;56.87;982.5;86.8;218.9;1170;1239;1.272;0.4994;0.1041
28.06.2013;93.68;0.047;908.7998;8.9647;36.26;710.8999;4756;827.5;209.8;227.8;109.1;1890.4;7560;NA;237.98;56.6;1013.7;88.17;219.75;1200;1245.8;1.301;0.5049;0.102
01.07.2013;95.42;0.0473;939.8999;9.1393;42.81;720;4754;865.2998;216;229.38;109.08;1913.1;7490;NA;246;57.53;1016;89.66;219.01;1200;1220.1;1.292;0.5034;0.1022
02.07.2013;94.8;0.0474;939.8999;9.3829;43.37;744.2;4685;853.8999;222.6;227.89;109.2;1914.8;7234.098;NA;249.61;57.575;1025;94.01;218.52;1189;1245;1.295;0.504;0.1044
03.07.2013;93.04;0.047;905.2998;9.3344;40.26;720;4635;839;219.1;229.67;109.2;1927.6;7010;NA;252.26;57.84;1014;99.51;219.01;1134;1245;1.288;0.5225;0.1042
04.07.2013;93.95;0.0474;895.5999;9.3614;42.04;733;4687;846.7998;229;230.03;113.17;1929.8;7252;NA;253.6;57.84;1012.5;104.45;219.81;1150.1;1241;1.306;0.5298;0.1051
05.07.2013;93.2;0.0475;850.7;9.6938;43.7;743.3999;4609;834.8999;225.9;228.96;113.57;1914.8;7030;NA;254.99;58.59;1050;103.77;220.39;1154.9;1235;1.305;0.5237;0.104
08.07.2013;92.84;0.0473;874;9.662;42.3;749.7;4616;845.7998;228.3;233.29;114;1920.9;7235;NA;256.25;58.9;1038.4;102.08;218.52;1169.9;1233;1.291;0.5299;0.103
09.07.2013;92.39;0.0468;875;9.5883;42.32;748;4607;844.7;231.4;232.66;114.15;1913.1;7250;NA;254.39;60.34;1047.1;103.39;217.47;1172;1230;1.292;0.5329;0.1018
10.07.2013;91.14;0.0457;871;9.4781;41.5;720;4558;843.7;226.5;233.89;113.6;1894.7;7138;NA;252.49;61.36;1042;101.6;217.14;1181;1211.7;1.272;0.5329;0.1019
11.07.2013;95.51;0.047;872;9.5435;41.08;724.8999;4699;857.5999;233.8;239.7;117.29;1954.5;7250;NA;253.05;62.88;1045.3;103.2;217.46;1185.4;1220;1.301;0.5492;0.1039
12.07.2013;98.57;0.0471;870;9.5033;42.42;728.8999;4749;858.2998;235.1;247.09;121.85;1989.2;7429;NA;254.94;62.68;1075.2;108.5;217.3;1223.8;1228;1.331;0.5495;0.1047
15.07.2013;99.9;0.0466;830.2;9.522;43.06;721.2998;4675;903.2;235.2;247.63;122.78;1994;7520;NA;257.2998;63.27;1102;108.81;215.49;1243.6;1223.3;1.322;0.5478;0.1059
16.07.2013;99.47;0.0472;863.7998;9.4492;41.89;706.3999;4710;895;235.9;245.98;124.78;1995;7410;NA;261.49;63.61;1106.6;113.23;214.48;1241.6;1232.7;1.328;0.5624;0.1066
17.07.2013;101.15;0.0479;873.8999;9.4725;41.83;712.2998;4839;910.7998;241.8;248.72;131.3;1992;7359;NA;267;63.77;1106.9;115.2;213.88;1253.9;1244.3;1.365;0.5751;0.1193
18.07.2013;98.39;0.0469;873.8999;9.522;41.7;697;4707;898.5999;238.3;244.97;130.21;2003;7480;NA;265.99;64.38;1081.7;115.71;213.93;1233;1234.8;1.375;0.5679;0.1238
19.07.2013;99.99;0.047;872.0999;9.5678;41.5;701.5;4680;903.3999;247.9;243.45;129.53;2019.6;7700;NA;265.99;63.98;1063;115.53;215.32;1210.7;1234.9;1.378;0.5743;0.1224
22.07.2013;97.77;0.047;869;9.4688;41.5;707.2;4677;920.7998;249.1;243.25;128.85;2002.5;7795;NA;262.99;64.81;1054.9;115.32;212.93;1228.5;1227.9;1.358;0.5772;0.1224
23.07.2013;96.85;0.0467;845;9.4977;42.13;713.8999;4721;913.3999;257;243.73;128.5;2016.6;8260;NA;260.1099;64;1075;117.08;198.5;1201.1;1206;1.37;0.5915;0.1232
24.07.2013;96.46;0.0465;857.5;9.27;41.81;704.8999;4725;904.0999;253.5;242.65;127.17;2005.3;7967;NA;263.3999;63.18;1059;118.04;193.96;1193.4;1221.6;1.377;0.591;0.1216
25.07.2013;95.77;0.0465;870;9.0926;42.23;705;4616;882;246.9;240.82;127.81;1994.1;8066.598;NA;263.2798;63.66;1066;117;186.37;1153.3;1210.1;1.333;0.576;0.117
26.07.2013;94.81;0.047;868;9.0319;42.98;707;4610;870.7998;249.3;240.87;128.84;1987;8178;NA;265.5;62.66;1058.7;116.1;190.4;1147.6;1208.9;1.288;0.5578;0.1145
29.07.2013;94.28;0.047;870;9.0664;43.12;707.5;4541;869;253.1;239.1;129.4;1975.8;8020;NA;265.99;62.17;1035;116.12;187.18;1137.6;1170;1.282;0.5664;0.117
30.07.2013;94.06;0.0465;876;8.9619;42.9;716.8999;4518;860.0999;254.5;236.1;129.6;1974.9;8166.797;NA;266.98;62.55;1040;115.62;151.75;1040.2;1069.9;1.251;0.58;0.114
31.07.2013;95.23;0.0466;880;8.8415;42.3;722.8999;4439;856.3999;247;234.5;128.61;1950;8025.098;NA;266.7898;63.05;1044;110.72;144.03;970;1069.9;1.236;0.5714;0.1113
01.08.2013;96.84;0.0469;872;8.9059;41.68;729;4490;868.7998;253;238.18;130.21;1966.2;8166.598;NA;270;63.5;1031.2;114.63;150.78;988.2998;1110;1.288;0.5778;0.1145
02.08.2013;96.99;0.0467;867;8.8349;41.76;707;4425;864.8999;261;237.6;128.45;1957.1;7985;NA;272;63.4;1012;113.1;158.91;976.7998;1104;1.296;0.5775;0.114
05.08.2013;96.22;0.0464;859;8.7733;41.82;710.2;4413;850.5;266.8999;238.91;128.87;1958.9;8099;NA;286.1499;63.27;1030.9;113.58;152;995;1081.2;1.288;0.5788;0.114
06.08.2013;94.71;0.0462;866;8.7276;40.12;704;4385;841.7;256.5;233.9;126.1;1901;8010;NA;275.0999;61.68;1020.5;112.09;150.45;957.5;1064.9;1.236;0.5701;0.1103
07.08.2013;94.41;0.046;840;8.7761;40.5;714.8999;4252;844.5999;254.3;231.94;124.86;1906.8;8020;NA;277.8398;61.85;1027;111.85;156.43;962.5;1066.3;1.244;0.5673;0.1097
08.08.2013;94.02;0.0454;846;8.7855;42.39;713;4105;840.3999;255.7;228.88;125.18;1903.6;8070;NA;272.99;61.58;1065;111.5;163;971.0999;1015;1.25;0.5698;0.1112
09.08.2013;95.7;0.0459;856.5999;8.8359;42.9;714.8999;4214;856.5;272.5;233.25;128.24;1922;8107;NA;273.8198;60.52;1073.9;113.2;165.36;986.7998;1036.2;1.26;0.5691;0.1123
12.08.2013;96.24;0.0464;840.8999;8.7892;44.5;710;4256;877.2998;274.2;234.96;129.03;1921.9;8080;NA;273.1399;61.12;1077.8;113.42;161.38;993.7998;1027;1.272;0.5916;0.1156
13.08.2013;97.39;0.0473;843.7998;9.8954;46.5;703.8999;4401;881;278;237;132.18;1950;8165;NA;275.5;61.56;1110.4;115.23;161.9;999;1044.4;1.294;0.594;0.1161
14.08.2013;98;0.0475;848.5999;10.3622;46.95;705;4468;887.2998;281.5999;237.88;134.52;1980;8239;NA;273.45;61.33;1099;115.33;163.28;995.3999;1050.2;1.301;0.599;0.117
15.08.2013;95.42;0.0471;840;9.9869;51.96;709.5;4293;883;273.5;232.82;131.05;1944.1;7979.898;NA;264.1499;59.19;1104.1;111.6;160.99;971;1039.9;1.269;0.5761;0.1122
16.08.2013;93.8;0.047;828;10.308;59.5;709.5;4311;890;273.0999;230.76;130.79;1917.5;7975;NA;254.61;60.2;1097.2;111.49;160.01;965;1010;1.255;0.5655;0.1119
19.08.2013;93.6;0.0471;832;10.8196;53.78;700.5;4347;888.3999;273.2998;230.26;132.45;1907.8;8019.898;NA;250.03;60.15;1090.5;113.16;161.69;948.2998;1000;1.254;0.5712;0.1133
20.08.2013;91.75;0.0467;829.2;10.7356;54.19;694.7998;4308;859.7998;271.0999;227.5;132.68;1906;7849.898;NA;245;60.74;1091.7;114.37;157.49;920;1010;1.24;0.565;0.1135
21.08.2013;90.63;0.0457;809.7998;10.4443;55.62;689.3999;4318;872.7;273.2;229.1;132.2;1907.9;7743;NA;244.46;59.9;1093.6;115.95;157.41;931.2;1009.1;1.243;0.5671;0.1134
22.08.2013;92.08;0.0461;824.8999;10.5116;54.47;683.8999;4425;884.7;281;234.39;134.11;1944.9;7839.699;NA;252.46;60.25;1091.3;115.8;161.85;915.5;1021.7;1.253;0.5785;0.1165
23.08.2013;91.91;0.0456;814;10.4929;55.53;687.8999;4427;915;280.5999;234.99;133.1;1946;7898.797;NA;251;60.06;1094;114.77;163.18;926;1012;1.252;0.5696;0.1146
26.08.2013;91.29;0.0457;811;10.4471;56;675.8999;4413;909;279;235.2;132.61;1945.5;7808.5;NA;249.6;59.99;1117.1;112.9;157.7;917;1006.9;1.238;0.5652;0.1141
27.08.2013;90.06;0.0453;800.0999;10.4266;54.68;668.8999;4383;896.0999;275.2998;234.27;131.76;1948.4;7450.598;NA;249.36;59.65;1112.9;111.81;158.87;913;1016;1.211;0.56;0.1107
28.08.2013;89.39;0.0453;778;10.2455;53.9;649;4331;896;270.3999;238.88;132.29;1959.1;7260;NA;251.07;59.94;1144.7;108.65;157.89;914.2998;1022;1.206;0.5568;0.1096
29.08.2013;89.82;0.0452;817;10.3342;53.4;648;4330;925.2;275.5999;243.11;131.7;1950;7418;NA;260.5098;60.76;1110;107.83;157.82;919.8999;1014.3;1.2;0.5506;0.1099
30.08.2013;88.23;0.0445;831;10.2054;54;620.0999;4370;904.8999;275.8999;246.33;131.9;1924.5;7435;NA;267;60.17;1120;100.51;158.5;920;1012.8;1.183;0.5405;0.106
02.09.2013;89.48;0.0445;832;9.8366;53.52;656;4409;904.0999;277.2998;244.22;131.45;1945.1;7566.699;NA;274.47;60.17;1130.9;99.02;156.5;929.8999;1004.4;1.17;0.5488;0.1049
03.09.2013;90.45;0.0448;852;9.8021;53.5;648;4416;898;276.7;245.39;131.5;1942.5;7500;NA;281;60.76;1120;102.09;159.7;928;999.7998;1.168;0.5516;0.1059
04.09.2013;90.33;0.0447;859.3999;9.662;61.5;645.3999;4424;900;278.8999;249.02;132.01;1929.9;7529.5;NA;275.5;61.11;1125;101.2;162.04;937.7;1005.3;1.153;0.5412;0.1044
05.09.2013;92.78;0.0455;859.7;9.7647;61.11;670;4555;903.5999;287.7;259.75;140;1993;7735;NA;274.1899;60.16;1160;103;165.7;946.7998;1011.6;1.166;0.5452;0.1064
06.09.2013;92.47;0.0442;845;9.5033;61.88;661.0999;4650;899.5;288.7998;263.98;141.97;2000.2;7671.797;NA;268;60.16;1167;100.79;162.8;944.8999;1019.8;1.149;0.5432;0.104
09.09.2013;94.81;0.0443;860;9.6014;64.4;682.2998;4720;903.5;293;263;147.4;2020;7709.098;NA;263.6299;60.26;1165;104.44;176.95;932;1048.8;1.154;0.5455;0.104
10.09.2013;96.55;0.0445;869.7;9.5341;64.71;707.2;4723;901;299;258.0098;146.37;2002;7764.199;NA;270.5999;60.45;1146.8;107.22;186.98;951;1069.9;1.166;0.551;0.1063
11.09.2013;95.5;0.0445;839.7;9.565;64.5;700;4600;892.7;292.2;255.75;146.5;2023.1;7840;NA;269.4099;60.49;1140;108.08;186.7;938.5;1067.4;1.173;0.5651;0.1092
12.09.2013;95.53;0.0442;847.5999;9.5071;64.5;704.8999;4670;895.2;291.0999;258.47;144.84;2008.8;8090;NA;278;59.59;1142.1;105;181;935.2998;1044.7;1.159;0.555;0.1058
13.09.2013;95.82;0.0438;849.3999;9.4744;62.52;697.7;4624;890.3999;291.7998;258.1199;142.35;2006.6;8055;NA;277.99;59.17;1125.5;104.84;177.8;949;1042.2;1.16;0.5374;0.1038
16.09.2013;98.97;0.0438;841.7;9.6154;64.04;692.5999;4702;892.5;298.2998;263.49;145.52;2029;8171.199;NA;280;60.41;1126;107.26;188.88;976.8999;1046.9;1.169;0.5463;0.1044
17.09.2013;99.6;0.0441;841.7;9.634;63.4;700;4735;900;298.5;265.3899;146.05;2029.9;8113.098;NA;278.0698;61.36;1147.5;107.47;183.46;962;1042.9;1.186;0.5588;0.1045
18.09.2013;99.79;0.0438;849.5;9.7554;62.77;695.2;4755;896.2;295.7;262.8098;144.09;2017.5;8083.199;NA;272.3999;61.86;1185;106.5;182.35;955;1033;1.19;0.5563;0.1042
19.09.2013;102.33;0.0438;848.7998;9.9188;62.6;699.5;4842;903.5;304.7;265.98;148.13;2036.7;8230;NA;277.9099;61.89;1178;105;179.9;957.8999;1012.8;1.17;0.5676;0.1048
20.09.2013;102.36;0.0436;848.7;9.8487;63.47;697.8999;4834;900.0999;299.5999;262.7998;147.71;2025;8080;NA;280.6599;63.59;1148.3;101.6;177.62;965;1021.7;1.189;0.5628;0.1057
23.09.2013;101.82;0.0436;848.8999;9.5687;62;689;4774;916.8999;293.2998;262.45;145.99;2042.1;8030;NA;280.6699;64.1;1150.1;101.6;174.01;944.7998;1011.9;1.159;0.5596;0.1037
24.09.2013;100.5;0.0435;937;9.6126;62.89;700;4820;906.2998;290;259.6699;144.6;2043;8049;NA;279.95;64.19;1166.3;102.2;171;957.5;1022;1.164;0.562;0.1033
25.09.2013;101.95;0.0436;937;9.705;63.18;686.7998;4832;912.7;293.0999;262.0498;145.8;2079;8091;NA;279.5;64.22;1168;102.58;174.71;955.2;1034.4;1.17;0.566;0.1041
26.09.2013;101.67;0.0434;935.3999;9.6359;62.55;699.8999;4849;909.7998;295;263.6799;145.9;2082;8258;NA;279.97;64.13;1156.4;103.8;176.87;976.2998;1022.9;1.159;0.5664;0.1042
27.09.2013;98.59;0.0431;936.7;9.7685;62.99;695.0999;4744;901.8999;286.2;265.2998;145.07;2083;8180;NA;275.5498;63.65;1149.2;103.5;171.51;976.7;1019.5;1.147;0.55;0.1026
30.09.2013;97.86;0.0427;933.7;9.8179;62.62;680.2998;4688;893;282.8999;263.71;144.15;2054.9;8213;NA;267;64.35;1146.2;101.61;169.86;969.2998;1005.5;1.109;0.5397;0.0988
01.10.2013;99.16;0.0432;903;9.7339;62.15;686.8999;4765;897.2998;283.3999;263.5;145.71;2046.1;8269.898;NA;270;65.38;1157.8;103.84;170;988.8999;1006;1.103;0.5373;0.0995
02.10.2013;97.74;0.0426;898.2998;9.5117;61.69;688.8999;4750;906;280.2;260.25;143.35;2029.3;8197.297;NA;272.3799;65.2;1131.1;106.7;167.57;966;998.5;1.085;0.5338;0.0994
